order_id,customer_name,category,sub_category,city,order_date,region,sales,discount,profit,state,,,,
OD1096,Ridhesh,FoodGrains,Rice,Viluppuram,2018-10-12,South,745,0.15,149,TamilNadu,12-10-2018,,,
OD1097,Amrish,FoodGrains,Rice,Coimbatore,12-25-2018,South,1850,0.3,388.5,TamilNadu,12-25-2018,,,
OD1098,Akash,Beverages,SoftDrinks,Perambalur,2018-11-11,South,1757,0.32,597.38,TamilNadu,11-11-2018,,,
OD1099,Yusuf,"Eggs,Meat&Fish",Chicken,Ramanadhapuram,2017-01-05,South,2191,0.21,810.67,TamilNadu,05-01-2017,,,
OD1100,Aditi,Oil&Masala,Masalas,Ramanadhapuram,9-29-2018,West,1532,0.28,337.04,TamilNadu,9-29-2018,,,
OD1101,James,Oil&Masala,EdibleOil&Ghee,Tenkasi,3-13-2016,West,1423,0.16,156.53,TamilNadu,3-13-2016,,,
OD1102,Arutra,Snacks,Chocolates,Tirunelveli,10-30-2018,West,1673,0.34,602.28,TamilNadu,10-30-2018,,,
OD1103,Surya,Fruits&Veggies,OrganicFruits,Kanyakumari,2018-08-12,West,1108,0.25,409.96,TamilNadu,12-08-2018,,,
OD1104,Sudeep,Beverages,HealthDrinks,Trichy,2018-12-09,West,1637,0.33,343.77,TamilNadu,09-12-2018,,,
OD1105,Vince,Oil&Masala,Masalas,Dharmapuri,10-14-2018,West,2389,0.35,238.9,TamilNadu,10-14-2018,,,
OD1106,Surya,Fruits&Veggies,OrganicVegetables,Viluppuram,2018-07-09,West,566,0.31,249.04,TamilNadu,09-07-2018,,,
OD1107,Ravi,Snacks,Chocolates,Krishnagiri,11-16-2018,West,1353,0.3,432.96,TamilNadu,11-16-2018,,,
OD1108,Veena,Beverages,SoftDrinks,Virudhunagar,11-15-2015,West,2410,0.22,241,TamilNadu,11-15-2015,,,
OD1109,Arvind,Fruits&Veggies,FreshFruits,Virudhunagar,7-20-2015,West,1008,0.29,372.96,TamilNadu,7-20-2015,,,
OD1110,Haseena,Beverages,HealthDrinks,Ramanadhapuram,4-21-2018,West,1734,0.2,173.4,TamilNadu,4-21-2018,,,
OD1111,Malik,Snacks,Cookies,Tirunelveli,2018-12-08,West,1066,0.3,234.52,TamilNadu,08-12-2018,,,
OD1112,Ramesh,Snacks,Cookies,Virudhunagar,8-21-2018,West,1197,0.12,418.95,TamilNadu,8-21-2018,,,
OD1113,Malik,Bakery,Cakes,Salem,11-24-2015,West,758,0.11,90.96,TamilNadu,11-24-2015,,,
OD1114,Adavan,FoodGrains,Atta&Flour,Dindigul,5-27-2018,West,2181,0.12,545.25,TamilNadu,5-27-2018,,,
OD1115,Amrish,"Eggs,Meat&Fish",Eggs,Karur,2018-07-09,West,1702,0.34,238.28,TamilNadu,09-07-2018,,,
OD1116,Vinne,"Eggs,Meat&Fish",Chicken,Madurai,2017-04-07,West,2439,0.3,1097.55,TamilNadu,07-04-2017,,,
OD1117,Krithika,"Eggs,Meat&Fish",Fish,Theni,2017-03-12,West,1226,0.28,294.24,TamilNadu,12-03-2017,,,
OD1118,Ram,Fruits&Veggies,OrganicVegetables,Bodi,7-31-2018,West,834,0.11,366.96,TamilNadu,7-31-2018,,,
OD1119,Peer,Oil&Masala,Spices,Dharmapuri,2017-04-11,West,1137,0.32,238.77,TamilNadu,11-04-2017,,,
OD1120,Adavan,Fruits&Veggies,OrganicFruits,Kanyakumari,6-17-2017,West,2102,0.1,210.2,TamilNadu,6-17-2017,,,
OD1121,Sharon,"Eggs,Meat&Fish",Mutton,Karur,1-31-2015,West,1820,0.23,819,TamilNadu,1-31-2015,,,
OD1122,Vinne,Bakery,Biscuits,Nagercoil,2017-04-07,West,1088,0.27,108.8,TamilNadu,07-04-2017,,,
OD1123,Esther,Oil&Masala,Masalas,Cumbum,9-29-2018,West,1555,0.1,279.9,TamilNadu,9-29-2018,,,
OD1124,Ganesh,Snacks,Cookies,Coimbatore,2015-07-03,West,610,0.21,54.9,TamilNadu,03-07-2015,,,
OD1125,Mathew,Snacks,Chocolates,Madurai,2016-02-10,West,2440,0.12,244,TamilNadu,10-02-2016,,,
OD1126,Muneer,"Eggs,Meat&Fish",Mutton,Ooty,8-22-2018,West,1167,0.17,198.39,TamilNadu,8-22-2018,,,
OD1127,Veena,FoodGrains,Atta&Flour,Kanyakumari,11-23-2015,West,1234,0.19,74.04,TamilNadu,11-23-2015,,,
OD1128,Suresh,Fruits&Veggies,FreshFruits,Kanyakumari,2017-03-11,West,1389,0.28,555.6,TamilNadu,11-03-2017,,,
OD1129,Ram,"Eggs,Meat&Fish",Fish,Tirunelveli,2015-11-10,West,1285,0.17,385.5,TamilNadu,10-11-2015,,,
OD1130,Suresh,Oil&Masala,Masalas,Namakkal,6-20-2017,West,1239,0.29,322.14,TamilNadu,6-20-2017,,,
OD1131,Yadav,Bakery,Breads&Buns,Dindigul,10-30-2018,West,1831,0.16,109.86,TamilNadu,10-30-2018,,,
OD1132,Arutra,Beverages,SoftDrinks,Karur,12-20-2015,West,1605,0.29,497.55,TamilNadu,12-20-2015,,,
OD1133,James,Bakery,Cakes,Cumbum,12-20-2015,West,2343,0.31,328.02,TamilNadu,12-20-2015,,,
OD1134,Peer,Oil&Masala,Spices,Ooty,2017-12-04,West,840,0.21,67.2,TamilNadu,04-12-2017,,,
OD1135,Komal,Beverages,SoftDrinks,Coimbatore,4-23-2018,West,2467,0.23,888.12,TamilNadu,4-23-2018,,,
OD1136,Sabeela,Snacks,Chocolates,Chennai,6-17-2017,West,1004,0.23,100.4,TamilNadu,6-17-2017,,,
OD1137,Komal,Fruits&Veggies,FreshFruits,Namakkal,2017-05-05,West,617,0.18,252.97,TamilNadu,05-05-2017,,,
OD1138,Sudeep,Bakery,Cakes,Perambalur,8-21-2018,West,1652,0.21,710.36,TamilNadu,8-21-2018,,,
OD1139,Veronica,Fruits&Veggies,FreshFruits,Coimbatore,2017-01-10,West,732,0.34,175.68,TamilNadu,10-01-2017,,,
OD1140,Hussain,Fruits&Veggies,OrganicFruits,Bodi,2018-01-10,West,1231,0.11,110.79,TamilNadu,10-01-2018,,,
OD1141,Kumar,"Eggs,Meat&Fish",Mutton,Salem,6-17-2017,West,1586,0.18,317.2,TamilNadu,6-17-2017,,,
OD1142,Ram,Oil&Masala,Masalas,Madurai,11-23-2015,West,1425,0.12,384.75,TamilNadu,11-23-2015,,,
OD1143,Anu,Snacks,Chocolates,Chennai,1-27-2016,West,1018,0.11,274.86,TamilNadu,1-27-2016,,,
OD1144,Muneer,Snacks,Noodles,Trichy,6-16-2018,West,1810,0.35,307.7,TamilNadu,6-16-2018,,,
OD1145,James,"Eggs,Meat&Fish",Chicken,Virudhunagar,10-30-2018,West,621,0.33,111.78,TamilNadu,10-30-2018,,,
OD1146,Aditi,Beverages,HealthDrinks,Nagercoil,2018-05-05,West,2300,0.12,805,TamilNadu,05-05-2018,,,
OD1147,Yusuf,Snacks,Chocolates,Bodi,1-19-2015,West,1064,0.12,457.52,TamilNadu,1-19-2015,,,
OD1148,Sabeela,Fruits&Veggies,FreshVegetables,Dindigul,12-17-2016,Central,1298,0.25,64.9,TamilNadu,12-17-2016,,,
OD1149,Arutra,Fruits&Veggies,FreshVegetables,Bodi,10-15-2016,Central,613,0.14,275.85,TamilNadu,10-15-2016,,,
OD1150,Sundar,Bakery,Breads&Buns,Viluppuram,10-22-2018,Central,1857,0.31,761.37,TamilNadu,10-22-2018,,,
OD1151,Vidya,Fruits&Veggies,OrganicFruits,Namakkal,12-17-2016,Central,1753,0.13,350.6,TamilNadu,12-17-2016,,,
OD1152,Sabeela,"Eggs,Meat&Fish",Eggs,Bodi,12-17-2016,Central,2209,0.13,287.17,TamilNadu,12-17-2016,,,
OD1153,Vinne,"Eggs,Meat&Fish",Eggs,Vellore,2017-10-12,Central,2126,0.24,106.3,TamilNadu,12-10-2017,,,
OD1154,Rumaiza,Bakery,Breads&Buns,Theni,2018-07-09,Central,1154,0.24,80.78,TamilNadu,09-07-2018,,,
OD1155,Peer,Bakery,Cakes,Perambalur,2018-01-09,Central,665,0.26,252.7,TamilNadu,09-01-2018,,,
OD1156,Peer,Bakery,Cakes,Bodi,12-17-2016,Central,2338,0.31,116.9,TamilNadu,12-17-2016,,,
OD1157,Akash,Snacks,Chocolates,Cumbum,2018-11-12,Central,2253,0.14,292.89,TamilNadu,12-11-2018,,,
OD1158,Jonas,Fruits&Veggies,OrganicVegetables,Trichy,10-30-2018,Central,1082,0.21,194.76,TamilNadu,10-30-2018,,,
OD1159,Vinne,FoodGrains,Dals&Pulses,Viluppuram,10-15-2016,Central,1192,0.26,298,TamilNadu,10-15-2016,,,
OD1160,Veena,Beverages,SoftDrinks,Madurai,5-26-2017,Central,1190,0.12,226.1,TamilNadu,5-26-2017,,,
OD1161,Veena,Fruits&Veggies,OrganicFruits,Coimbatore,2018-11-12,Central,1405,0.29,266.95,TamilNadu,12-11-2018,,,
OD1162,Ramesh,Oil&Masala,Masalas,Madurai,10-30-2018,Central,1603,0.2,721.35,TamilNadu,10-30-2018,,,
OD1163,Arvind,FoodGrains,Atta&Flour,Chennai,8-25-2016,Central,1996,0.12,658.68,TamilNadu,8-25-2016,,,
OD1164,Komal,Beverages,SoftDrinks,Coimbatore,12-14-2018,Central,940,0.24,347.8,TamilNadu,12-14-2018,,,
OD1165,Vidya,Fruits&Veggies,FreshFruits,Viluppuram,2016-01-12,Central,1621,0.33,713.24,TamilNadu,12-01-2016,,,
OD1166,Sharon,Beverages,HealthDrinks,Ooty,8-25-2016,Central,2329,0.33,558.96,TamilNadu,8-25-2016,,,
OD1167,Jonas,FoodGrains,Rice,Madurai,2-18-2015,Central,547,0.12,164.1,TamilNadu,2-18-2015,,,
OD1168,Vince,"Eggs,Meat&Fish",Fish,Vellore,12-14-2018,Central,1821,0.34,327.78,TamilNadu,12-14-2018,,,
OD1169,Harish,"Eggs,Meat&Fish",Eggs,Karur,10-15-2016,Central,1717,0.29,669.63,TamilNadu,10-15-2016,,,
OD1170,Komal,Oil&Masala,Masalas,Ooty,11-13-2016,Central,1231,0.23,258.51,TamilNadu,11-13-2016,,,
OD1171,Rumaiza,Beverages,HealthDrinks,Karur,2015-04-05,East,1055,0.3,94.95,TamilNadu,05-04-2015,,,
OD1172,Vidya,Snacks,Cookies,Tirunelveli,5-25-2018,East,2274,0.14,977.82,TamilNadu,5-25-2018,,,
OD1173,Aditi,FoodGrains,OrganicStaples,Dindigul,2017-04-06,East,683,0.1,293.69,TamilNadu,06-04-2017,,,
OD1174,Suresh,FoodGrains,OrganicStaples,Chennai,3-17-2017,East,1365,0.25,163.8,TamilNadu,3-17-2017,,,
OD1175,Sharon,Oil&Masala,Masalas,Ramanadhapuram,9-25-2016,East,1588,0.29,428.76,TamilNadu,9-25-2016,,,
OD1176,Ravi,Bakery,Cakes,Ramanadhapuram,2016-05-03,East,1743,0.25,610.05,TamilNadu,03-05-2016,,,
OD1177,Shah,Beverages,HealthDrinks,Dharmapuri,2017-04-06,East,855,0.23,111.15,TamilNadu,06-04-2017,,,
OD1178,Esther,Snacks,Noodles,Namakkal,5-14-2017,East,1073,0.24,107.3,TamilNadu,5-14-2017,,,
OD1179,Arutra,"Eggs,Meat&Fish",Eggs,Trichy,3-16-2018,East,1940,0.35,232.8,TamilNadu,3-16-2018,,,
OD1180,Muneer,Oil&Masala,EdibleOil&Ghee,Ooty,2016-06-12,East,1238,0.31,321.88,TamilNadu,12-06-2016,,,
OD1181,Harish,Fruits&Veggies,FreshFruits,Dharmapuri,1-15-2017,East,2338,0.32,537.74,TamilNadu,1-15-2017,,,
OD1182,Arvind,"Eggs,Meat&Fish",Fish,Madurai,2018-12-10,East,1919,0.12,594.89,TamilNadu,10-12-2018,,,
OD1183,Krithika,Fruits&Veggies,OrganicFruits,Perambalur,2016-07-09,East,2008,0.25,301.2,TamilNadu,09-07-2016,,,
OD1184,Kumar,Beverages,HealthDrinks,Tirunelveli,6-30-2018,East,1434,0.27,616.62,TamilNadu,6-30-2018,,,
OD1185,Roshan,Oil&Masala,Spices,Chennai,7-31-2016,East,1139,0.25,296.14,TamilNadu,7-31-2016,,,
OD1186,Vidya,"Eggs,Meat&Fish",Eggs,Ooty,9-14-2015,East,1378,0.34,96.46,TamilNadu,9-14-2015,,,
OD1187,Muneer,"Eggs,Meat&Fish",Fish,Perambalur,2015-05-11,South,2131,0.19,277.03,TamilNadu,11-05-2015,,,
OD1188,Roshan,Bakery,Cakes,Trichy,2018-06-07,South,1941,0.34,718.17,TamilNadu,07-06-2018,,,
OD1189,Shree,Bakery,Biscuits,Salem,10-28-2017,South,1879,0.24,93.95,TamilNadu,10-28-2017,,,
OD1190,Adavan,Bakery,Cakes,Bodi,10-28-2017,South,1770,0.21,88.5,TamilNadu,10-28-2017,,,
OD1191,Ganesh,Snacks,Noodles,Chennai,10-28-2017,South,613,0.26,49.04,TamilNadu,10-28-2017,,,
OD1192,James,Oil&Masala,Spices,Bodi,10-20-2018,South,1024,0.18,81.92,TamilNadu,10-20-2018,,,
OD1193,Arutra,Oil&Masala,EdibleOil&Ghee,Coimbatore,7-28-2015,South,1894,0.24,473.5,TamilNadu,7-28-2015,,,
OD1194,Veronica,Fruits&Veggies,FreshVegetables,Cumbum,3-31-2015,South,723,0.1,65.07,TamilNadu,3-31-2015,,,
OD1195,Haseena,Beverages,HealthDrinks,Bodi,8-13-2016,West,1033,0.15,351.22,TamilNadu,8-13-2016,,,
OD1196,Sudeep,Oil&Masala,Masalas,Theni,2017-04-09,West,2264,0.28,226.4,TamilNadu,09-04-2017,,,
OD1197,Jonas,Oil&Masala,Spices,Ramanadhapuram,9-13-2015,West,1574,0.13,94.44,TamilNadu,9-13-2015,,,
OD1198,Surya,Snacks,Chocolates,Cumbum,10-22-2017,West,2292,0.21,252.12,TamilNadu,10-22-2017,,,
OD1199,Peer,FoodGrains,Atta&Flour,Karur,2018-11-09,West,560,0.24,50.4,TamilNadu,09-11-2018,,,
OD1200,Kumar,Fruits&Veggies,FreshVegetables,Theni,9-24-2018,West,1229,0.32,405.57,TamilNadu,9-24-2018,,,
OD1201,Hafiz,FoodGrains,Atta&Flour,Tirunelveli,10-31-2016,West,2409,0.18,505.89,TamilNadu,10-31-2016,,,
OD1202,Sharon,Fruits&Veggies,FreshFruits,Virudhunagar,2016-08-08,West,2338,0.32,116.9,TamilNadu,08-08-2016,,,
OD1203,Anu,Snacks,Chocolates,Tirunelveli,2017-08-09,West,505,0.14,45.45,TamilNadu,09-08-2017,,,
OD1204,Willams,"Eggs,Meat&Fish",Fish,Madurai,2018-11-09,West,775,0.1,341,TamilNadu,09-11-2018,,,
OD1205,Sharon,"Eggs,Meat&Fish",Chicken,Ramanadhapuram,11-24-2018,West,1888,0.15,415.36,TamilNadu,11-24-2018,,,
OD1206,Vidya,Oil&Masala,Spices,Trichy,11-24-2018,West,1170,0.27,362.7,TamilNadu,11-24-2018,,,
OD1207,Mathew,Snacks,Cookies,Salem,4-14-2017,West,858,0.31,77.22,TamilNadu,4-14-2017,,,
OD1208,Malik,"Eggs,Meat&Fish",Mutton,Salem,10-31-2016,West,1335,0.19,307.05,TamilNadu,10-31-2016,,,
OD1209,Yusuf,Bakery,Biscuits,Salem,2017-11-12,West,1088,0.2,446.08,TamilNadu,12-11-2017,,,
OD1210,Ramesh,Beverages,HealthDrinks,Ooty,3-22-2017,West,2129,0.13,830.31,TamilNadu,3-22-2017,,,
OD1211,Suresh,FoodGrains,Atta&Flour,Krishnagiri,2017-11-12,West,1120,0.13,56,TamilNadu,12-11-2017,,,
OD1212,Willams,FoodGrains,Rice,Nagercoil,2015-11-02,Central,1209,0.14,60.45,TamilNadu,02-11-2015,,,
OD1213,Veena,Oil&Masala,Spices,Ooty,11-18-2017,Central,2146,0.27,386.28,TamilNadu,11-18-2017,,,
OD1214,Verma,Beverages,HealthDrinks,Viluppuram,1-16-2018,Central,1717,0.28,412.08,TamilNadu,1-16-2018,,,
OD1215,Anu,"Eggs,Meat&Fish",Mutton,Kanyakumari,1-29-2018,Central,2290,0.17,938.9,TamilNadu,1-29-2018,,,
OD1216,Harish,"Eggs,Meat&Fish",Fish,Tenkasi,2015-11-02,Central,2333,0.22,839.88,TamilNadu,02-11-2015,,,
OD1217,Surya,Snacks,Chocolates,Kanyakumari,2015-07-09,Central,2374,0.21,997.08,TamilNadu,09-07-2015,,,
OD1218,Mathew,"Eggs,Meat&Fish",Fish,Krishnagiri,2015-07-09,Central,601,0.25,30.05,TamilNadu,09-07-2015,,,
OD1219,Shree,"Eggs,Meat&Fish",Mutton,Madurai,10-20-2017,Central,1224,0.27,550.8,TamilNadu,10-20-2017,,,
OD1220,Amrish,Beverages,HealthDrinks,Trichy,5-26-2016,Central,764,0.1,114.6,TamilNadu,5-26-2016,,,
OD1221,Ridhesh,Snacks,Chocolates,Perambalur,8-20-2015,Central,2059,0.15,102.95,TamilNadu,8-20-2015,,,
OD1222,Surya,FoodGrains,OrganicStaples,Pudukottai,5-21-2015,Central,2016,0.29,645.12,TamilNadu,5-21-2015,,,
OD1223,Yusuf,Snacks,Chocolates,Ooty,6-25-2017,Central,1147,0.27,504.68,TamilNadu,6-25-2017,,,
OD1224,Roshan,Oil&Masala,EdibleOil&Ghee,Vellore,2017-01-12,Central,1973,0.3,848.39,TamilNadu,12-01-2017,,,
OD1225,Verma,Beverages,HealthDrinks,Karur,4-20-2015,Central,2131,0.19,362.27,TamilNadu,4-20-2015,,,
OD1226,Arvind,Snacks,Chocolates,Krishnagiri,2015-03-10,Central,2187,0.22,131.22,TamilNadu,10-03-2015,,,
OD1227,Yadav,"Eggs,Meat&Fish",Mutton,Coimbatore,2018-09-10,Central,842,0.29,303.12,TamilNadu,10-09-2018,,,
OD1228,Ganesh,Beverages,SoftDrinks,Perambalur,9-13-2016,Central,1008,0.12,403.2,TamilNadu,9-13-2016,,,
OD1229,Arutra,"Eggs,Meat&Fish",Mutton,Namakkal,2017-01-12,Central,2194,0.29,153.58,TamilNadu,12-01-2017,,,
OD1230,Sheeba,Oil&Masala,EdibleOil&Ghee,Vellore,5-26-2016,Central,2061,0.35,886.23,TamilNadu,5-26-2016,,,
OD1231,Esther,Oil&Masala,Masalas,Dharmapuri,2018-02-01,Central,1846,0.33,406.12,TamilNadu,01-02-2018,,,
OD1232,Jackson,Beverages,SoftDrinks,Chennai,4-20-2015,Central,1030,0.29,257.5,TamilNadu,4-20-2015,,,
OD1233,Esther,Snacks,Noodles,Ooty,2017-10-09,Central,781,0.1,62.48,TamilNadu,09-10-2017,,,
OD1234,Sharon,Fruits&Veggies,OrganicVegetables,Nagercoil,5-24-2016,Central,751,0.15,127.67,TamilNadu,5-24-2016,,,
OD1235,Ganesh,Bakery,Cakes,Dindigul,2016-12-07,Central,1753,0.35,385.66,TamilNadu,07-12-2016,,,
OD1236,Amrish,Fruits&Veggies,FreshFruits,Cumbum,5-30-2018,Central,1336,0.26,440.88,TamilNadu,5-30-2018,,,
OD1237,Harish,FoodGrains,Dals&Pulses,Trichy,2016-03-01,Central,1951,0.32,370.69,TamilNadu,01-03-2016,,,
OD1238,Esther,Snacks,Cookies,Pudukottai,2015-07-06,Central,1857,0.27,501.39,TamilNadu,06-07-2015,,,
OD1239,Akash,"Eggs,Meat&Fish",Eggs,Tirunelveli,2018-08-09,Central,1211,0.35,72.66,TamilNadu,09-08-2018,,,
OD1240,James,Bakery,Biscuits,Tirunelveli,2016-12-07,Central,1840,0.26,257.6,TamilNadu,07-12-2016,,,
OD1241,Sundar,"Eggs,Meat&Fish",Fish,Namakkal,2016-05-03,Central,1401,0.32,280.2,TamilNadu,03-05-2016,,,
OD1242,Haseena,Bakery,Cakes,Karur,4-28-2017,Central,1238,0.14,544.72,TamilNadu,4-28-2017,,,
OD1243,Vidya,Oil&Masala,EdibleOil&Ghee,Ramanadhapuram,11-19-2018,Central,725,0.29,181.25,TamilNadu,11-19-2018,,,
OD1244,Vidya,FoodGrains,Dals&Pulses,Tenkasi,6-25-2017,Central,789,0.25,181.47,TamilNadu,6-25-2017,,,
OD1245,Suresh,Fruits&Veggies,OrganicVegetables,Ooty,10-17-2015,Central,1987,0.32,397.4,TamilNadu,10-17-2015,,,
OD1246,Hussain,Snacks,Noodles,Viluppuram,2018-12-06,Central,598,0.21,47.84,TamilNadu,06-12-2018,,,
OD1247,Ganesh,Fruits&Veggies,FreshFruits,Kanyakumari,2015-06-12,Central,1074,0.17,193.32,TamilNadu,12-06-2015,,,
OD1248,Komal,"Eggs,Meat&Fish",Fish,Krishnagiri,2018-02-12,Central,2038,0.21,203.8,TamilNadu,12-02-2018,,,
OD1249,Amy,"Eggs,Meat&Fish",Mutton,Nagercoil,2018-06-11,Central,856,0.17,316.72,TamilNadu,11-06-2018,,,
OD1250,Ramesh,Bakery,Cakes,Trichy,2018-04-06,Central,976,0.17,409.92,TamilNadu,06-04-2018,,,
OD1251,Sudeep,"Eggs,Meat&Fish",Mutton,Cumbum,12-16-2015,Central,659,0.28,144.98,TamilNadu,12-16-2015,,,
OD1252,Suresh,FoodGrains,OrganicStaples,Karur,7-18-2016,East,1530,0.22,214.2,TamilNadu,7-18-2016,,,
OD1253,Ravi,"Eggs,Meat&Fish",Mutton,Ramanadhapuram,9-22-2018,East,1224,0.17,97.92,TamilNadu,9-22-2018,,,
OD1254,Anu,FoodGrains,Dals&Pulses,Chennai,3-19-2017,East,1650,0.34,346.5,TamilNadu,3-19-2017,,,
OD1255,Muneer,Beverages,HealthDrinks,Vellore,6-28-2017,East,1109,0.14,221.8,TamilNadu,6-28-2017,,,
OD1256,Harish,Snacks,Chocolates,Salem,2017-03-09,East,929,0.3,325.15,TamilNadu,09-03-2017,,,
OD1257,Kumar,"Eggs,Meat&Fish",Eggs,Tenkasi,3-31-2018,East,2074,0.3,601.46,TamilNadu,3-31-2018,,,
OD1258,Shah,Bakery,Breads&Buns,Namakkal,2018-08-12,East,1774,0.15,212.88,TamilNadu,12-08-2018,,,
OD1259,Esther,Snacks,Cookies,Virudhunagar,10-31-2015,East,2062,0.15,144.34,TamilNadu,10-31-2015,,,
OD1260,Aditi,Beverages,SoftDrinks,Madurai,11-25-2015,East,663,0.23,271.83,TamilNadu,11-25-2015,,,
OD1261,Arutra,Fruits&Veggies,OrganicVegetables,Vellore,2017-03-09,East,2080,0.17,145.6,TamilNadu,09-03-2017,,,
OD1262,Veronica,Beverages,SoftDrinks,Tirunelveli,9-15-2018,East,622,0.24,37.32,TamilNadu,9-15-2018,,,
OD1263,Hussain,Fruits&Veggies,OrganicVegetables,Bodi,2016-07-11,East,2087,0.16,166.96,TamilNadu,11-07-2016,,,
OD1264,Peer,Snacks,Noodles,Virudhunagar,6-24-2018,East,1536,0.22,245.76,TamilNadu,6-24-2018,,,
OD1265,Mathew,Bakery,Cakes,Dharmapuri,2018-06-03,East,767,0.31,222.43,TamilNadu,03-06-2018,,,
OD1266,Amrish,"Eggs,Meat&Fish",Fish,Tenkasi,8-24-2016,East,1888,0.2,320.96,TamilNadu,8-24-2016,,,
OD1267,Sudeep,Bakery,Cakes,Kanyakumari,10-31-2015,East,1504,0.13,300.8,TamilNadu,10-31-2015,,,
OD1268,Vidya,Fruits&Veggies,FreshFruits,Bodi,2017-01-12,East,809,0.2,137.53,TamilNadu,12-01-2017,,,
OD1269,Akash,Bakery,Breads&Buns,Viluppuram,9-29-2015,East,728,0.26,167.44,TamilNadu,9-29-2015,,,
OD1270,Harish,FoodGrains,Dals&Pulses,Ooty,3-19-2017,East,737,0.18,294.8,TamilNadu,3-19-2017,,,
OD1271,Hussain,FoodGrains,Rice,Ramanadhapuram,10-31-2015,East,1631,0.22,456.68,TamilNadu,10-31-2015,,,
OD1272,Peer,"Eggs,Meat&Fish",Chicken,Salem,2017-01-12,East,2036,0.22,101.8,TamilNadu,12-01-2017,,,
OD1273,Shah,Fruits&Veggies,OrganicVegetables,Dindigul,2018-12-05,East,1033,0.27,392.54,TamilNadu,05-12-2018,,,
OD1274,Yusuf,Oil&Masala,EdibleOil&Ghee,Viluppuram,2018-01-09,East,832,0.13,158.08,TamilNadu,09-01-2018,,,
OD1275,Sharon,"Eggs,Meat&Fish",Fish,Namakkal,11-26-2018,East,2397,0.27,1006.74,TamilNadu,11-26-2018,,,
OD1276,Ganesh,Oil&Masala,EdibleOil&Ghee,Ramanadhapuram,2018-05-11,East,1659,0.14,547.47,TamilNadu,11-05-2018,,,
OD1277,Komal,Bakery,Biscuits,Ramanadhapuram,6-24-2018,East,959,0.31,402.78,TamilNadu,6-24-2018,,,
OD1278,Kumar,Snacks,Chocolates,Perambalur,2018-05-11,East,2348,0.24,469.6,TamilNadu,11-05-2018,,,
OD1279,Arutra,Fruits&Veggies,OrganicFruits,Cumbum,2016-05-12,East,815,0.2,244.5,TamilNadu,12-05-2016,,,
OD1280,Sundar,Fruits&Veggies,FreshFruits,Pudukottai,2016-01-11,East,2417,0.24,314.21,TamilNadu,11-01-2016,,,
OD1281,Hafiz,Snacks,Cookies,Dharmapuri,7-15-2018,East,1628,0.21,374.44,TamilNadu,7-15-2018,,,
OD1282,Esther,Snacks,Cookies,Dharmapuri,2015-12-09,East,2083,0.16,770.71,TamilNadu,09-12-2015,,,
OD1283,Adavan,Snacks,Chocolates,Vellore,2016-04-12,East,2201,0.32,814.37,TamilNadu,12-04-2016,,,
OD1284,Haseena,FoodGrains,OrganicStaples,Theni,7-13-2016,East,1203,0.27,168.42,TamilNadu,7-13-2016,,,
OD1285,Surya,"Eggs,Meat&Fish",Fish,Dindigul,6-25-2018,East,2250,0.35,922.5,TamilNadu,6-25-2018,,,
OD1286,Sudha,Oil&Masala,Masalas,Coimbatore,2015-01-12,East,1098,0.17,428.22,TamilNadu,12-01-2015,,,
OD1287,Veronica,FoodGrains,Dals&Pulses,Ooty,3-27-2018,East,1717,0.22,652.46,TamilNadu,3-27-2018,,,
OD1288,Kumar,Snacks,Noodles,Dindigul,2017-01-08,East,1368,0.16,300.96,TamilNadu,08-01-2017,,,
OD1289,Ganesh,Oil&Masala,Masalas,Virudhunagar,1-19-2018,East,1296,0.22,336.96,TamilNadu,1-19-2018,,,
OD1290,Kumar,FoodGrains,OrganicStaples,Namakkal,2017-06-09,East,525,0.31,99.75,TamilNadu,09-06-2017,,,
OD1291,Hafiz,"Eggs,Meat&Fish",Mutton,Trichy,5-18-2015,East,635,0.14,146.05,TamilNadu,5-18-2015,,,
OD1292,Esther,"Eggs,Meat&Fish",Chicken,Kanyakumari,12-27-2015,East,2097,0.24,880.74,TamilNadu,12-27-2015,,,
OD1293,Suresh,Fruits&Veggies,FreshFruits,Nagercoil,11-14-2017,East,1505,0.27,346.15,TamilNadu,11-14-2017,,,
OD1294,Ridhesh,Snacks,Cookies,Viluppuram,2015-09-09,East,2057,0.17,143.99,TamilNadu,09-09-2015,,,
OD1295,Vidya,"Eggs,Meat&Fish",Mutton,Tenkasi,7-25-2018,East,1510,0.3,90.6,TamilNadu,7-25-2018,,,
OD1296,Jonas,Fruits&Veggies,OrganicVegetables,Vellore,6-21-2018,East,583,0.25,180.73,TamilNadu,6-21-2018,,,
OD1297,Esther,Bakery,Breads&Buns,Namakkal,2015-11-03,East,1189,0.24,237.8,TamilNadu,03-11-2015,,,
OD1298,Verma,Fruits&Veggies,OrganicFruits,Kanyakumari,12-19-2017,East,1569,0.28,156.9,TamilNadu,12-19-2017,,,
OD1299,Komal,Fruits&Veggies,FreshFruits,Nagercoil,7-13-2018,East,1503,0.1,180.36,TamilNadu,7-13-2018,,,
OD1300,James,Beverages,SoftDrinks,Ramanadhapuram,8-27-2017,East,2413,0.18,1085.85,TamilNadu,8-27-2017,,,
